Freitag, 18.08.2023;Main;13:50;14:35;IMMINENCE
Freitag, 18.08.2023;Main;12:55;13:35;SKÁLMÖLD
Freitag, 18.08.2023;Main;12:00;12:40;NASTY
Freitag, 18.08.2023;T;02:15;03:00;SHADOW OF INTENT
Freitag, 18.08.2023;T;00:20;01:20;ABBATH
Freitag, 18.08.2023;T;22:25;23:25;KNOCKED LOOSE
Freitag, 18.08.2023;T;20:30;21:30;DYING FETUS
Freitag, 18.08.2023;T;18:35;19:35;SOEN
Freitag, 18.08.2023;T;17:10;17:55;LEGION OF THE DAMNED
Freitag, 18.08.2023;T;15:45;16:30;FIT FOR AN AUTOPSY
Freitag, 18.08.2023;T;14:20;15:05;ORBIT CULTURE
Freitag, 18.08.2023;T;12:55;13:40;BLOODRED HOURGLASS
Freitag, 18.08.2023;T;11:30;12:15;WARMEN
Freitag, 18.08.2023;Wera;01:25;02:10;NOCTEM
Freitag, 18.08.2023;Wera;23:30;00:15;GAEREA
Freitag, 18.08.2023;Wera;21:35;22:20;SIGNS OF THE SWARM
Freitag, 18.08.2023;Wera;19:40;20:25;FUMING MOUTH
Freitag, 18.08.2023;Wera;18:00;18:30;ENDSEEKER
Freitag, 18.08.2023;Wera;16:35;17:05;DRAIN
Freitag, 18.08.2023;Wera;15:10;15:40;OSIAH
Freitag, 18.08.2023;Wera;13:45;14:15;IGNEA
Freitag, 18.08.2023;Wera;12:20;12:50;NEVERLAND IN ASHES
Freitag, 18.08.2023;Party;21:00;01:30;Ficken Disco
Freitag, 18.08.2023;Party;18:30;19:00;ERADIKATED
Freitag, 18.08.2023;Party;17:30;18:00;OBERST
Freitag, 18.08.2023;Party;16:30;17:00;VAK
Freitag, 18.08.2023;Party;15:30;16:00;VORBID
Freitag, 18.08.2023;Party;14:00;15:00;Metal Yoga
Samstag, 19.08.2023;Main;01:00;02:00;ZEAL & ARDOR
Samstag, 19.08.2023;Main;23:25;00:35;HAMMERFALL
Samstag, 19.08.2023;Main;21:15;22:45;IN FLAMES
Samstag, 19.08.2023;Main;19:10;20:30;KILLSWITCH ENGAGE
Samstag, 19.08.2023;Main;17:40;18:40;HATEBREED
Samstag, 19.08.2023;Main;16:10;17:10;DRAGONFORCE
Samstag, 19.08.2023;Main;15:00;15:45;KNORKATOR
Samstag, 19.08.2023;Main;13:50;14:35;TROLLFEST
Samstag, 19.08.2023;Main;12:55;13:35;TWILIGHT FORCE
Samstag, 19.08.2023;Main;12:00;12:40;EXCREMENTORY GRINDFUCKERS
Samstag, 19.08.2023;T;02:15;03:00;PERTURBATOR
Samstag, 19.08.2023;T;00:20;01:20;I AM MORBID
Samstag, 19.08.2023;T;22:25;23:25;MARDUK
Samstag, 19.08.2023;T;20:30;21:30;DECAPITATED
Samstag, 19.08.2023;T;18:35;19:35;TANKARD
Samstag, 19.08.2023;T;17:10;17:55;RAGE
Samstag, 19.08.2023;T;15:45;16:30;BRAND OF SACRIFICE
Samstag, 19.08.2023;T;14:20;15:05;DEEZ NUTS
Samstag, 19.08.2023;T;12:55;13:40;NERVOSA
Samstag, 19.08.2023;T;11:30;12:15;MILKING THE GOATMACHINE
Samstag, 19.08.2023;Wera;01:25;02:10;MOTORJESUS
Samstag, 19.08.2023;Wera;23:30;00:15;GET THE SHOT
Samstag, 19.08.2023;Wera;21:35;22:20;THE SPIRIT
Samstag, 19.08.2023;Wera;19:40;20:25;IOTUNN
Samstag, 19.08.2023;Wera;18:00;18:30;PARTY CANNON
Samstag, 19.08.2023;Wera;16:35;17:05;ABBIE FALLS
Samstag, 19.08.2023;Wera;15:10;15:40;IMPLORE
Samstag, 19.08.2023;Wera;13:45;14:15;VALKEAT
Samstag, 19.08.2023;Wera;12:20;12:50;A SECRET REVEALED
Samstag, 19.08.2023;Party;21:00;01:30;Ficken Disco
Samstag, 19.08.2023;Party;18:30;19:00;OUR MIRAGE
Samstag, 19.08.2023;Party;17:30;18:00;HALF ME
Samstag, 19.08.2023;Party;16:30;17:00;TO KILL ACHILLES
Samstag, 19.08.2023;Party;15:30;16:00;VICIOUS RAIN
Samstag, 19.08.2023;Party;14:00;15:00;RANDALE
